   17362     77612  ov=  2500.0  UNIFORM_POS  n=  13 +12   -0    clean=1    iqr=  9.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
    8318         0  ov=  5000.0  PARTIAL      n=  72 +0    -52   clean=20   iqr= 12.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  269411   1071948  ov=  3379.0  UNIFORM_POS  n=  42 +33   -1    clean=8    iqr=  6.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  259399   1029968  ov=  2000.0  UNIFORM_POS  n=  68 +62   -0    clean=6    iqr=  5.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  256749   1020603  ov=  3200.0  UNIFORM_NEG  n=  29 +0    -26   clean=3    iqr=  4.1 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  240453    960623  ov=  3200.0  PARTIAL      n=  22 +15   -0    clean=7    iqr= 14.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  228564    911433  ov=  2500.0  UNIFORM_POS  n=  26 +24   -0    clean=2    iqr=  5.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  204371    819879  ov=  5000.0  UNIFORM_POS  n=  17 +15   -0    clean=2    iqr=  7.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  201568    810028  ov=  3218.0  PARTIAL      n=  42 +41   -0    clean=1    iqr= 11.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  195182    784871  ov=  2414.0  PARTIAL      n=  21 +0    -18   clean=3    iqr= 12.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  166363    686959  ov=  5000.0  UNIFORM_POS  n=  30 +28   -0    clean=2    iqr=  5.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  160107    664834  ov=  2414.0  UNIFORM_NEG  n=  77 +0    -57   clean=20   iqr=  8.0 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  141341    593322  ov=  3000.0  PARTIAL      n=  18 +16   -0    clean=2    iqr= 18.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   97642    389107  ov=  3000.0  UNIFORM_POS  n=  52 +43   -0    clean=9    iqr=  8.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   92283    399293  ov=  1609.0  PARTIAL      n=  60 +0    -42   clean=18   iqr= 12.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   68327    289118  ov=  3200.0  UNIFORM_POS  n=  14 +12   -0    clean=2    iqr=  8.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   19944         1  ov=3379.6224  PARTIAL      n=  14 +0    -10   clean=4    iqr= 11.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
    9389         2  ov=5021.15328  PARTIAL      n=  22 +19   -0    clean=3    iqr= 12.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  270547   1077393  ov=  3000.0  PARTIAL      n=  60 +48   -2    clean=10   iqr= 11.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  259399   1029965  ov=  2000.0  UNIFORM_POS  n=  49 +42   -0    clean=7    iqr=  5.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  247816    989816  ov=  2400.0  PARTIAL      n=  36 +0    -23   clean=13   iqr= 10.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  217687    870479  ov=  3200.0  PARTIAL      n=  33 +28   -0    clean=5    iqr= 13.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  211388    844822  ov=  2000.0  UNIFORM_POS  n=  59 +45   -0    clean=14   iqr= 10.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  196735    797815  ov=  2000.0  PARTIAL      n=  51 +40   -0    clean=11   iqr= 15.9 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  193287    779219  ov=  2500.0  UNIFORM_NEG  n=  32 +0    -23   clean=9    iqr=  6.9 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  159147    661145  ov=  2719.0  UNIFORM_POS  n=  34 +29   -0    clean=5    iqr=  8.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  126529    511765  ov=  5000.0  UNIFORM_POS  n=  19 +19   -0    clean=0    iqr=  8.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   87965    349488  ov=  3000.0  UNIFORM_POS  n=  41 +36   -0    clean=5    iqr=  7.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   33116    143724  ov=  5000.0  PARTIAL      n=  20 +0    -19   clean=1    iqr= 25.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   30055    130643  ov=  4023.0  UNIFORM_POS  n=  32 +31   -0    clean=1    iqr=  5.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   26663    219611  ov=  5000.0  PARTIAL      n=  26 +23   -0    clean=3    iqr= 14.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   25145    110190  ov=  6000.0  UNIFORM_POS  n=  90 +85   -0    clean=5    iqr=  5.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  248532   1007544  ov=  4000.0  PARTIAL      n=  13 +12   -0    clean=1    iqr= 11.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  232694    928940  ov=  6430.0  UNIFORM_POS  n=  46 +36   -0    clean=10   iqr=  7.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  213391    878724  ov=  4715.0  PARTIAL      n=  68 +53   -0    clean=15   iqr= 10.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  211388    844820  ov=  2000.0  UNIFORM_POS  n=  56 +51   -0    clean=5    iqr=  6.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  207559    852422  ov=  3218.0  UNIFORM_POS  n=  28 +22   -0    clean=6    iqr=  8.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  195806    786322  ov=  3218.0  PARTIAL      n=  28 +25   -0    clean=3    iqr= 11.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  185880    755742  ov=  6000.0  UNIFORM_POS  n=  23 +21   -0    clean=2    iqr=  4.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  178848    731333  ov=  3000.0  UNIFORM_NEG  n=  34 +0    -24   clean=10   iqr=  7.8 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  140904    589872  ov=  3200.0  PARTIAL      n=  20 +17   -0    clean=3    iqr= 16.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  140686    586355  ov=  3218.0  UNIFORM_POS  n=  28 +23   -0    clean=5    iqr=  8.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  113709    451843  ov=  3200.0  UNIFORM_POS  n=  16 +16   -0    clean=0    iqr=  8.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  102777    405949  ov=  3200.0  PARTIAL      n=  64 +46   -0    clean=18   iqr= 11.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   57808    273702  ov=  2000.0  PARTIAL      n=  21 +0    -14   clean=7    iqr= 11.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   27124         0  ov=  3000.0  PARTIAL      n=  15 +9    -0    clean=6    iqr= 25.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   26087         0  ov=  5000.0  UNIFORM_NEG  n= 181 +0    -114  clean=67   iqr=  6.4 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  229095    913433  ov=  3200.0  PARTIAL      n= 135 +109  -0    clean=26   iqr= 11.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  225257    907171  ov=  2500.0  PARTIAL      n=  31 +24   -0    clean=7    iqr= 16.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  180543    738225  ov=  2400.0  PARTIAL      n=  23 +0    -23   clean=0    iqr= 11.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  178870    731414  ov=  3200.0  PARTIAL      n=  64 +50   -0    clean=14   iqr= 13.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  169773    701739  ov=  6000.0  UNIFORM_POS  n=  86 +77   -0    clean=9    iqr=  5.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  161692    689587  ov=  3200.0  UNIFORM_POS  n=  72 +60   -0    clean=12   iqr= 10.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  149488    621569  ov=  2414.0  PARTIAL      n=  30 +0    -22   clean=8    iqr= 11.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  144212    605540  ov=  1915.0  PARTIAL      n=  50 +39   -0    clean=11   iqr= 14.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  144212    605535  ov=  1915.0  UNIFORM_POS  n=  44 +35   -0    clean=9    iqr= 10.3 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  140904    589870  ov=  3200.0  UNIFORM_POS  n=  36 +31   -0    clean=5    iqr=  5.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  115455    461047  ov=  3000.0  UNIFORM_POS  n=  71 +65   -0    clean=6    iqr=  5.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  111531    443150  ov=  3218.0  PARTIAL      n=  29 +14   -1    clean=14   iqr= 15.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   92283    399292  ov=  1609.0  PARTIAL      n=  56 +0    -46   clean=10   iqr= 10.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   83103    326488  ov=  2414.0  PARTIAL      n=  34 +26   -0    clean=8    iqr= 13.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   64191    276873  ov=  1609.0  PARTIAL      n=  70 +48   -0    clean=22   iqr= 17.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   25930         1  ov=  5000.0  UNCLEAR      n=  41 +0    -20   clean=21   iqr=  3.0 fan=-  shape ambiguous -> read the full --dump
   18653         0  ov=  5000.0  UNCLEAR      n= 120 +0    -67   clean=53   iqr=  5.5 fan=-  shape ambiguous -> read the full --dump
   14365         0  ov=  3200.0  UNIFORM_NEG  n=  66 +0    -48   clean=18   iqr=  9.0 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  265749   1062510  ov=  2400.0  PARTIAL      n=  71 +0    -45   clean=26   iqr= 11.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  226483    904087  ov=  2000.0  PARTIAL      n=  71 +51   -0    clean=20   iqr= 10.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  201752    811228  ov=  3200.0  PARTIAL      n=  33 +24   -0    clean=9    iqr= 12.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  185676    754905  ov=  3379.0  UNIFORM_POS  n=  41 +37   -0    clean=4    iqr=  8.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  179432    733770  ov=  2500.0  PARTIAL      n=  23 +19   -0    clean=4    iqr= 16.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  177279    726271  ov=  2414.0  PARTIAL      n=  21 +20   -0    clean=1    iqr= 18.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  152531    633223  ov=  5000.0  PARTIAL      n=  25 +23   -0    clean=2    iqr= 17.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  136931    564049  ov=  3000.0  UNIFORM_POS  n=  13 +10   -0    clean=3    iqr=  9.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   95994    382379  ov=  4828.0  UNIFORM_POS  n= 133 +114  -0    clean=19   iqr=  9.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   90657    357789  ov=  5000.0  UNIFORM_POS  n=  43 +37   -0    clean=6    iqr=  5.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   64191    276872  ov=  1609.0  PARTIAL      n=  44 +25   -0    clean=19   iqr= 19.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   63692    274541  ov=  2414.0  UNIFORM_POS  n=  14 +13   -0    clean=1    iqr=  5.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   52608    223978  ov=  3621.0  PARTIAL      n=  19 +0    -15   clean=4    iqr= 10.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   51899    221012  ov=  4425.0  UNIFORM_POS  n=  82 +70   -0    clean=12   iqr= 10.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   20004         1  ov=  5000.0  UNCLEAR      n=  51 +0    -27   clean=24   iqr=  9.8 fan=-  shape ambiguous -> read the full --dump
   14858     66874  ov=  4667.0  UNCLEAR      n=  17 +0    -10   clean=7    iqr=  5.9 fan=-  shape ambiguous -> read the full --dump
   14124     64025  ov=  3218.0  PARTIAL      n=  12 +0    -9    clean=3    iqr= 12.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   13575         5  ov=  5000.0  UNIFORM_NEG  n= 161 +0    -112  clean=49   iqr=  7.4 fan=-  wrong snap, label too SHORT -> page-verify drafted value
   11987         3  ov=  5000.0  UNCLEAR      n=  86 +0    -46   clean=40   iqr=  6.9 fan=-  shape ambiguous -> read the full --dump
    6109         0  ov=  5000.0  UNIFORM_POS  n=  37 +33   -0    clean=4    iqr=  3.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
    4678         0  ov=  6000.0  UNIFORM_POS  n=  29 +28   -0    clean=1    iqr=  8.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  266686   1059186  ov=  2300.0  UNIFORM_POS  n=  30 +26   -0    clean=4    iqr=  7.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  257916   1025139  ov=  3138.0  UNIFORM_POS  n=  28 +23   -0    clean=5    iqr=  5.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  248821    996039  ov=  3000.0  PARTIAL      n=  30 +27   -0    clean=3    iqr= 15.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  239277    955786  ov=  2414.0  UNIFORM_POS  n=  45 +38   -0    clean=7    iqr=  7.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  235048    940270  ov=  3000.0  UNIFORM_POS  n=  35 +28   -0    clean=7    iqr=  9.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  231342    929238  ov=  2414.0  PARTIAL      n=  16 +0    -13   clean=3    iqr= 12.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  209158    849693  ov=  3218.0  UNIFORM_POS  n=  84 +73   -0    clean=11   iqr=  5.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  200624    805100  ov=  4828.0  PARTIAL      n=  23 +0    -20   clean=3    iqr= 11.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  196735    797814  ov=  2000.0  UNIFORM_POS  n=  39 +31   -0    clean=8    iqr=  7.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  191976    775274  ov=  2253.0  PARTIAL      n=  19 +18   -0    clean=1    iqr= 14.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  153316    637569  ov=  4975.0  UNIFORM_POS  n=  27 +25   -0    clean=2    iqr=  6.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   96695    385262  ov=  5000.0  UNIFORM_POS  n=  15 +12   -0    clean=3    iqr=  6.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   55419    236470  ov=  1200.0  UNCLEAR      n=  34 +0    -17   clean=17   iqr= 10.1 fan=-  shape ambiguous -> read the full --dump
   51899    237860  ov=  4425.0  PARTIAL      n=  42 +32   -1    clean=9    iqr= 11.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   51899    237859  ov=  4425.0  PARTIAL      n=  83 +61   -0    clean=22   iqr= 11.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   40426    173496  ov=  3218.0  UNCLEAR      n=  32 +0    -17   clean=15   iqr= 10.3 fan=-  shape ambiguous -> read the full --dump
   36674    158454  ov=  5000.0  UNIFORM_POS  n=  24 +18   -0    clean=6    iqr=  8.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   27064    117857  ov=  1600.0  PARTIAL      n=  20 +17   -0    clean=3    iqr= 21.2 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   15725         0  ov=  5000.0  UNCLEAR      n=  47 +0    -28   clean=19   iqr=  5.2 fan=-  shape ambiguous -> read the full --dump
   12585     57514  ov=  4000.0  PARTIAL      n=  25 +13   -0    clean=12   iqr= 11.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
    9389         5  ov=5021.15328  PARTIAL      n=  45 +0    -36   clean=9    iqr= 11.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
    8954         0  ov=  6000.0  UNIFORM_POS  n=  79 +72   -0    clean=7    iqr=  5.2 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  243713    970985  ov=  3200.0  PARTIAL      n=  40 +29   -0    clean=11   iqr= 12.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  236656    946419  ov=  4000.0  UNCLEAR      n=  24 +0    -14   clean=10   iqr=  4.9 fan=-  shape ambiguous -> read the full --dump
  235048    940265  ov=  3000.0  UNIFORM_POS  n=  35 +31   -0    clean=4    iqr=  6.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  233991    935165  ov=  5000.0  PARTIAL      n=  54 +35   -0    clean=19   iqr= 19.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  233991    935164  ov=  5000.0  UNIFORM_POS  n=  66 +52   -0    clean=14   iqr= 10.1 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  211388    844821  ov=  2000.0  UNIFORM_POS  n=  66 +53   -0    clean=13   iqr=  7.8 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  200624    805101  ov=  4828.0  PARTIAL      n=  47 +0    -30   clean=17   iqr= 11.5 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  191492    773683  ov=  3218.0  UNCLEAR      n=  80 +0    -42   clean=38   iqr= 10.3 fan=-  shape ambiguous -> read the full --dump
  178870    731415  ov=  3200.0  UNIFORM_POS  n=  49 +39   -0    clean=10   iqr=  7.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  139632    579793  ov=  3200.0  UNIFORM_POS  n=  20 +18   -0    clean=2    iqr=  9.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  139330    578055  ov=  2414.0  PARTIAL      n=  70 +46   -0    clean=24   iqr= 11.4 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  138287    571695  ov=  1609.0  PARTIAL      n=  26 +0    -15   clean=11   iqr= 12.1 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  136646    576524  ov=  3000.0  UNIFORM_POS  n=  28 +25   -0    clean=3    iqr= 10.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  133921    546624  ov=  3000.0  UNIFORM_POS  n=  34 +26   -0    clean=8    iqr=  8.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  126375    510830  ov=  6000.0  UNIFORM_POS  n=  89 +67   -0    clean=22   iqr=  7.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  121319    487611  ov=  3000.0  UNIFORM_NEG  n=  45 +0    -32   clean=13   iqr=  7.6 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  114655    478478  ov=  1915.0  UNIFORM_POS  n=  38 +36   -0    clean=2    iqr=  9.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  113551    451155  ov=  3000.0  PARTIAL      n=  23 +0    -18   clean=5    iqr= 11.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  109424    433026  ov=  3200.0  PARTIAL      n=  28 +22   -0    clean=6    iqr= 12.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  108733    429940  ov=  1609.0  UNIFORM_NEG  n=  40 +0    -29   clean=11   iqr=  7.1 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  106645    436150  ov=  3000.0  PARTIAL      n=  38 +0    -28   clean=10   iqr= 12.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  100797    396537  ov=  2414.0  PARTIAL      n=  49 +32   -1    clean=16   iqr= 12.3 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   81238    321922  ov=  3000.0  UNIFORM_POS  n=  92 +71   -0    clean=21   iqr=  8.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   51318    218641  ov=  3000.0  UNIFORM_POS  n=  13 +10   -0    clean=3    iqr=  7.6 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   47156    201331  ov=  1609.0  UNCLEAR      n=  24 +0    -14   clean=10   iqr=  9.4 fan=-  shape ambiguous -> read the full --dump
   46401    198236  ov=  3000.0  UNIFORM_POS  n=  23 +22   -0    clean=1    iqr=  9.0 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   30052    130625  ov=  4000.0  UNIFORM_POS  n=  36 +33   -0    clean=3    iqr=  8.4 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   26855    116912  ov=  6000.0  UNIFORM_POS  n=  72 +57   -0    clean=15   iqr=  5.5 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
   26381         0  ov=  5000.0  PARTIAL      n=  38 +0    -32   clean=6    iqr= 12.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   19361         1  ov=  5000.0  PARTIAL      n= 166 +0    -106  clean=60   iqr= 11.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   19358         2  ov=  5000.0  PARTIAL      n= 168 +0    -111  clean=57   iqr= 11.6 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
   19358         1  ov=  5000.0  UNIFORM_NEG  n=  63 +0    -38   clean=25   iqr=  8.4 fan=-  wrong snap, label too SHORT -> page-verify drafted value
    9745         2  ov=  3200.0  PARTIAL      n=  20 +0    -18   clean=2    iqr= 12.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  265034   1052238  ov=  1609.0  PARTIAL      n=  94 +82   -0    clean=12   iqr= 10.8 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  262590   1042030  ov=  3200.0  UNIFORM_POS  n=  20 +18   -0    clean=2    iqr=  5.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  259838   1031732  ov=  2500.0  PARTIAL      n=  34 +25   -0    clean=9    iqr= 10.7 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  243999    971858  ov=    2000  UNIFORM_NEG  n=  58 +0    -42   clean=16   iqr=  7.5 fan=-  wrong snap, label too SHORT -> page-verify drafted value
  240652    961260  ov=  3200.0  PARTIAL      n= 113 +0    -76   clean=37   iqr= 13.0 fan=FAN  mixed content; label right for clean half -> per-result pins ONLY
  239276    955783  ov=  3138.0  UNIFORM_POS  n=  19 +15   -0    clean=4    iqr=  9.9 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
  236373    945198  ov=   800.0  UNIFORM_POS  n=  17 +13   -0    clean=4    iqr=  5.7 fan=-  check POOL/GENDER first (9308 lesson); else label too LONG
