# kind	source	meet_id	div_id	n	c_pct	iqr_pct	d_eff	seasons_flagged	seasons_total	already	proposed	decision	target
# decision <- KEEP/OVERRIDE/DROP/GENDER ; target <- metres or M/F
# c_pct = whole-field spike vs each runner's OWN bracket
DIV	anet	152520	633181	15	+15.8	15.6	2207	1	2	-	INVESTIGATE		
DIV	anet	259643	1030966	19	-13.6	7.7	4745	1	2	-	INVESTIGATE		
DIV	anet	213504	851832	19	-13.6	12.2	3113	2	7	-	INVESTIGATE		
DIV	anet	113306	450107	19	-13.6	7.0	2258	6	21	-	INVESTIGATE		
DIV	anet	260824	1043075	14	-13.6	4.6	1433	2	13	-	INVESTIGATE		
DIV	anet	184005	749750	19	+15.8	2.4	5138	5	15	-	INVESTIGATE		
DIV	anet	61533	263799	12	-13.6	7.9	2874	4	13	-	INVESTIGATE		
DIV	tfrrs	20729	1	35	-13.6	7.9	5079	na	na	-	INVESTIGATE		
DIV	anet	197123	790083	47	+15.8	8.0	2934	1	9	-	INVESTIGATE		
DIV	anet	110797	438795	51	-13.6	6.2	3951	8	12	-	PERSISTENT		
DIV	anet	269709	1073230	16	+15.8	2.5	6077	12	19	-	PERSISTENT		
DIV	anet	175414	719161	73	-13.6	13.2	5138	1	7	-	INVESTIGATE		
DIV	anet	266919	1066688	15	-13.6	7.1	2238	1	1	-	INVESTIGATE		
DIV	anet	35009	151793	56	+15.8	5.7	2905	4	9	-	INVESTIGATE		
DIV	anet	205886	825634	13	-13.6	9.1	3140	1	2	-	INVESTIGATE		
DIV	anet	247459	981900	13	+15.8	3.4	6149	2	18	-	INVESTIGATE		
DIV	anet	208966	837049	13	+15.8	9.1	2882	4	5	-	PERSISTENT		
DIV	anet	110991	439526	28	-13.6	6.9	3107	5	18	-	INVESTIGATE		
DIV	anet	191464	773595	66	-13.6	4.3	3161	2	16	-	INVESTIGATE		
DIV	tfrrs	18505	3	97	-13.6	5.0	5122	na	na	-	INVESTIGATE		
DIV	anet	199644	800428	18	+15.8	9.9	2924	3	16	-	INVESTIGATE		
DIV	anet	5995	32793	33	+15.8	7.6	2291	1	13	-	INVESTIGATE		
DIV	anet	157001	654345	28	-13.6	15.9	2286	1	7	-	INVESTIGATE		
DIV	tfrrs	18279	1	37	-13.6	7.0	5000	na	na	-	INVESTIGATE		
DIV	anet	50060	213353	19	-13.6	19.4	2887	2	11	-	INVESTIGATE		
DIV	anet	269546	1072479	14	-13.6	7.3	5000	1	2	-	INVESTIGATE		
DIV	anet	226775	905124	18	-13.6	14.1	3121	1	24	-	INVESTIGATE		
DIV	anet	33329	144698	133	+15.8	5.4	7333	6	7	-	PERSISTENT		
DIV	anet	244469	973415	54	-13.6	9.6	2260	3	21	-	INVESTIGATE		
DIV	tfrrs	19806	1	40	-13.6	8.3	5071	na	na	-	INVESTIGATE		
DIV	anet	61682	265537	13	-13.6	8.0	2277	5	15	-	INVESTIGATE		
DIV	anet	53935	229591	108	-13.6	3.3	3994	1	9	-	INVESTIGATE		
DIV	anet	10971	50562	13	-13.6	10.1	4921	1	11	-	INVESTIGATE		
DIV	anet	216011	862115	15	+15.8	6.7	1847	1	12	-	INVESTIGATE		
DIV	anet	261478	1070553	22	+15.8	7.8	5000	1	17	-	INVESTIGATE		
DIV	anet	86234	356247	21	-13.6	6.2	2445	1	10	-	INVESTIGATE		
DIV	anet	162473	681308	26	-13.6	10.7	4420	6	25	-	INVESTIGATE		
DIV	anet	58139	248893	34	-13.6	7.4	1458	4	16	-	INVESTIGATE		
DIV	anet	31430	136450	28	-13.6	6.4	4918	1	17	-	INVESTIGATE		
DIV	anet	46620	199165	15	+15.7	8.7	2284	5	18	-	INVESTIGATE		
DIV	tfrrs	23780	0	19	-13.6	16.2	5000	na	na	-	INVESTIGATE		
DIV	anet	244703	974293	32	+15.7	5.6	2875	1	1	-	INVESTIGATE		
DIV	tfrrs	22121	0	77	-13.6	4.2	5039	na	na	-	INVESTIGATE		
DIV	anet	110318	436768	14	+15.7	9.0	2348	1	4	-	INVESTIGATE		
DIV	anet	33329	144695	91	+15.7	5.4	5071	6	7	-	PERSISTENT		
DIV	anet	63642	274315	12	-13.6	21.4	2872	1	18	-	INVESTIGATE		
DIV	anet	205353	823473	96	+15.7	6.1	3169	4	19	-	INVESTIGATE		
DIV	anet	253616	1052180	41	-13.6	6.8	3088	1	3	-	INVESTIGATE		
DIV	anet	43779	188419	22	+15.7	7.7	5176	2	19	-	INVESTIGATE		
DIV	anet	165866	685064	27	-13.6	7.2	2376	1	12	-	INVESTIGATE		
DIV	tfrrs	21747	2	92	-13.6	7.2	5027	na	na	-	INVESTIGATE		
DIV	tfrrs	10400	3	131	-13.6	3.9	4634	na	na	-	INVESTIGATE		
DIV	anet	109692	434218	47	+15.7	7.9	2258	2	11	-	INVESTIGATE		
DIV	tfrrs	23476	0	242	-13.6	7.2	5000	na	na	-	INVESTIGATE		
DIV	anet	134967	552468	39	+15.7	5.1	3109	2	6	-	INVESTIGATE		
DIV	anet	182125	743693	12	+15.7	12.5	2938	1	12	-	INVESTIGATE		
DIV	anet	107508	424716	20	+15.7	11.1	3118	1	5	-	INVESTIGATE		
DIV	anet	210240	841336	39	+15.7	10.5	3974	6	21	-	INVESTIGATE		
DIV	anet	176624	735307	29	+15.7	10.3	3154	1	5	-	INVESTIGATE		
DIV	anet	151414	627924	40	-13.6	16.4	3127	1	6	-	INVESTIGATE		
DIV	anet	106499	420421	25	+15.7	5.4	3105	6	9	-	PERSISTENT		
DIV	anet	111532	441879	22	-13.6	9.0	2108	1	9	-	INVESTIGATE		
DIV	anet	120822	485491	14	+15.7	28.4	3283	2	11	-	INVESTIGATE		
DIV	anet	199329	798889	12	-13.6	6.1	2923	10	35	-	INVESTIGATE		
DIV	anet	180353	737522	18	+15.7	12.3	3173	1	1	-	INVESTIGATE		
DIV	anet	127123	515234	12	+15.7	11.8	3102	1	10	-	INVESTIGATE		
DIV	anet	24135	105762	15	-13.6	20.0	2287	8	17	-	INVESTIGATE		
DIV	anet	145898	611413	57	-13.6	3.4	5060	2	11	-	INVESTIGATE		
DIV	anet	48353	206249	51	-13.6	4.1	2139	2	18	-	INVESTIGATE		
DIV	anet	95004	376010	23	+15.7	10.4	3123	1	15	-	INVESTIGATE		
DIV	tfrrs	15941	0	70	-13.6	6.3	5075	na	na	-	INVESTIGATE		
DIV	anet	1223	5851	13	+15.7	3.2	5176	12	19	-	PERSISTENT		
DIV	anet	241810	964714	12	-13.6	6.5	1831	1	12	-	INVESTIGATE		
DIV	anet	136645	562196	105	+15.7	5.3	2878	1	30	-	INVESTIGATE		
DIV	anet	191627	774124	47	-13.6	19.5	2924	3	16	-	INVESTIGATE		
DIV	anet	235379	941366	13	+15.7	5.0	3412	1	2	-	INVESTIGATE		
DIV	anet	150457	627280	12	+15.7	9.0	2270	1	2	-	INVESTIGATE		
DIV	tfrrs	26362	0	32	-13.6	8.2	5000	na	na	-	INVESTIGATE		
DIV	anet	151823	629756	101	-13.6	11.1	3127	1	5	-	INVESTIGATE		
DIV	anet	45541	194683	159	-13.6	5.6	5293	10	24	-	INVESTIGATE		
DIV	anet	138552	573247	31	-13.6	8.2	5041	1	8	-	INVESTIGATE		
DIV	anet	226598	904528	12	-13.6	5.1	1845	1	21	-	INVESTIGATE		
DIV	tfrrs	11851	2	188	-13.6	7.3	4781	na	na	-	INVESTIGATE		
DIV	anet	162217	671889	45	-13.6	6.9	5075	6	10	-	PERSISTENT		
DIV	anet	100470	394734	54	-13.6	9.3	2277	1	27	-	INVESTIGATE		
DIV	anet	207401	831697	34	-13.6	7.3	2284	1	19	-	INVESTIGATE		
DIV	anet	223147	914649	17	+15.7	3.6	1845	10	16	-	PERSISTENT		
DIV	anet	49278	237796	23	-13.6	13.6	1768	5	34	-	INVESTIGATE		
DIV	anet	42901	184797	29	-13.5	4.6	5230	2	6	-	INVESTIGATE		
DIV	anet	252321	1006031	38	+15.7	9.0	5037	1	3	-	INVESTIGATE		
DIV	anet	221385	886000	45	-13.5	20.4	5055	1	14	-	INVESTIGATE		
DIV	anet	175733	728619	18	+15.7	19.3	1482	1	14	-	INVESTIGATE		
DIV	anet	140621	589422	50	+15.7	4.6	2878	1	10	-	INVESTIGATE		
DIV	anet	155021	646470	40	+15.7	14.8	3123	3	6	-	PERSISTENT		
DIV	anet	493	2423	26	-13.5	3.1	5176	3	20	-	INVESTIGATE		
DIV	anet	11120	51181	63	-13.5	3.1	5331	10	24	-	INVESTIGATE		
DIV	anet	123253	495482	21	-13.5	10.8	2277	3	7	-	INVESTIGATE		
DIV	anet	205301	823296	14	+15.7	4.0	5122	1	5	-	INVESTIGATE		
DIV	anet	258501	1026812	21	-13.5	12.4	3086	2	14	-	INVESTIGATE		
DIV	anet	195227	785014	19	-13.5	11.6	3153	1	18	-	INVESTIGATE		
DIV	tfrrs	19753	2	92	-13.5	10.8	5079	na	na	-	INVESTIGATE		
DIV	anet	149786	621772	60	-13.5	11.1	5088	3	5	-	PERSISTENT		
DIV	anet	164068	676936	67	+15.7	10.9	3134	2	16	-	INVESTIGATE		
DIV	anet	105796	417075	27	-13.5	10.3	2259	6	9	-	PERSISTENT		
DIV	anet	214423	855381	32	+15.7	6.0	3133	1	12	-	INVESTIGATE		
DIV	anet	207264	852617	19	-13.5	8.2	3994	1	20	-	INVESTIGATE		
DIV	anet	118575	502740	68	+15.6	6.6	2511	7	19	-	INVESTIGATE		
DIV	anet	79779	315786	20	-13.5	4.1	4270	1	16	-	INVESTIGATE		
DIV	anet	7895	37173	16	-13.5	5.8	2315	2	4	-	PERSISTENT		
DIV	tfrrs	11848	0	43	-13.5	18.1	4766	na	na	-	INVESTIGATE		
DIV	anet	203393	815709	28	+15.6	12.0	3169	1	2	-	INVESTIGATE		
DIV	tfrrs	25457	1	190	-13.5	8.4	5000	na	na	-	INVESTIGATE		
DIV	anet	110950	439394	15	-13.5	6.8	1830	5	28	-	INVESTIGATE		
DIV	tfrrs	26319	0	63	-13.5	8.6	5000	na	na	-	INVESTIGATE		
DIV	anet	176380	752882	15	-13.5	4.7	2483	1	5	-	INVESTIGATE		
DIV	anet	233451	932590	47	+15.6	5.0	2691	7	20	-	INVESTIGATE		
DIV	tfrrs	6550	1	28	-13.5	3.3	4786	na	na	-	INVESTIGATE		
DIV	anet	107000	422493	65	+15.6	2.3	5048	10	18	-	PERSISTENT		
DIV	anet	210239	856209	29	+15.6	11.2	3974	6	21	-	INVESTIGATE		
DIV	anet	161011	667156	18	-13.5	8.8	5064	1	5	-	INVESTIGATE		
DIV	anet	225916	902679	64	+15.6	6.0	2152	2	17	-	INVESTIGATE		
DIV	anet	59958	256688	19	-13.5	4.6	3302	10	35	-	INVESTIGATE		
DIV	anet	243009	968366	24	-13.5	11.1	5037	1	12	-	INVESTIGATE		
DIV	anet	203117	822569	54	-13.5	12.9	4938	1	4	-	INVESTIGATE		
DIV	anet	138705	574068	20	+15.6	17.6	2888	1	3	-	INVESTIGATE		
DIV	anet	250696	997881	39	+15.6	6.1	3393	3	22	-	INVESTIGATE		
DIV	anet	200826	806029	32	+15.6	4.7	5131	5	9	-	PERSISTENT		
DIV	anet	231636	931098	46	+15.6	9.1	3112	1	3	-	INVESTIGATE		
DIV	anet	60511	259227	12	-13.5	2.5	2258	3	18	-	INVESTIGATE		
DIV	anet	146817	644475	33	+15.6	15.0	1875	15	26	-	PERSISTENT		
DIV	tfrrs	20741	1	13	-13.5	5.8	2901	na	na	-	INVESTIGATE		
DIV	tfrrs	23931	1	102	-13.5	5.4	5037	na	na	-	INVESTIGATE		
DIV	tfrrs	24186	4	26	-13.5	4.2	5048	na	na	OVERRIDE	REGRESSION		
DIV	anet	138033	570243	55	-13.5	8.0	1828	5	28	-	INVESTIGATE		
DIV	anet	35835	155078	25	-13.5	9.4	3130	5	9	-	PERSISTENT		
DIV	anet	254141	1014682	78	-13.5	9.4	4848	1	7	-	INVESTIGATE		
DIV	anet	223669	894330	41	-13.5	8.3	5060	4	17	-	INVESTIGATE		
DIV	tfrrs	13450	2	61	-13.5	4.2	3124	na	na	-	INVESTIGATE		
DIV	tfrrs	23949	1	15	-13.5	4.3	5023	na	na	-	INVESTIGATE		
DIV	anet	14916	67102	12	-13.5	12.1	3154	1	15	-	INVESTIGATE		
DIV	anet	136857	563610	27	-13.5	13.0	5041	3	10	-	INVESTIGATE		
DIV	anet	166484	687647	14	-13.5	8.9	2251	5	11	-	INVESTIGATE		
DIV	tfrrs	10404	3	100	-13.5	7.1	5095	na	na	-	INVESTIGATE		
DIV	anet	56921	243572	48	-13.5	7.1	3106	3	13	-	INVESTIGATE		
DIV	anet	100962	397374	51	-13.5	8.2	2253	11	14	-	PERSISTENT		
DIV	anet	118230	474271	19	+15.6	10.4	3102	2	7	-	INVESTIGATE		
DIV	anet	199144	798031	19	-13.5	6.0	1879	1	6	-	INVESTIGATE		
DIV	anet	90397	356908	107	-13.5	4.7	5028	2	7	-	INVESTIGATE		
DIV	anet	80839	320274	21	-13.5	9.2	5028	1	12	-	INVESTIGATE		
DIV	anet	235490	941869	89	+15.6	9.8	5060	2	6	-	INVESTIGATE		
DIV	anet	226598	904527	17	-13.5	8.7	1840	1	21	-	INVESTIGATE		
DIV	anet	45993	196486	12	+15.6	9.3	2900	1	14	-	INVESTIGATE		
DIV	anet	45993	196487	14	+15.6	4.5	2887	1	14	-	INVESTIGATE		
DIV	anet	151066	626394	25	+15.6	5.0	2888	3	15	-	INVESTIGATE		
DIV	anet	121485	488284	19	-13.5	7.6	2256	3	11	-	INVESTIGATE		
DIV	anet	261583	1038326	101	-13.5	6.7	2077	3	16	-	INVESTIGATE		
DIV	tfrrs	21609	0	18	-13.5	8.2	5039	na	na	-	INVESTIGATE		
DIV	anet	225765	915337	52	+15.6	5.1	2256	3	5	-	PERSISTENT		
DIV	anet	79379	314199	30	-13.5	13.2	5028	2	22	-	INVESTIGATE		
DIV	anet	25852	113085	32	-13.5	2.4	6202	1	6	-	INVESTIGATE		
DIV	anet	79424	344219	20	+15.6	6.5	2366	1	13	-	INVESTIGATE		
DIV	anet	152862	635224	20	+15.6	16.5	2888	1	19	-	INVESTIGATE		
DIV	anet	118498	513619	17	+15.6	3.9	5054	1	2	-	INVESTIGATE		
DIV	anet	35666	175621	22	-13.5	14.3	2275	5	28	OVERRIDE	REGRESSION		
DIV	anet	155021	646472	49	+15.6	12.1	3123	3	6	-	PERSISTENT		
DIV	anet	131487	565015	44	-13.5	20.9	3119	2	9	-	INVESTIGATE		
DIV	anet	208483	835450	17	-13.5	13.7	5071	1	12	-	INVESTIGATE		
DIV	anet	14487	76661	12	+15.6	5.2	2312	3	7	-	INVESTIGATE		
DIV	tfrrs	9853	0	17	-13.5	22.3	1521	na	na	-	INVESTIGATE		
DIV	tfrrs	12952	6	53	-13.5	3.7	5051	na	na	-	INVESTIGATE		
DIV	anet	46153	197121	21	-13.5	3.1	3121	3	30	-	INVESTIGATE		
DIV	tfrrs	9177	5	36	-13.5	7.2	4730	na	na	-	INVESTIGATE		
DIV	anet	46528	198797	31	+15.6	7.1	2708	5	31	-	INVESTIGATE		
DIV	tfrrs	6388	1	27	-13.5	5.9	8249	na	na	OVERRIDE	REGRESSION		
DIV	tfrrs	20387	1	52	-13.5	9.1	5071	na	na	-	INVESTIGATE		
DIV	anet	75050	300780	46	+15.6	4.5	3950	1	1	-	INVESTIGATE		
DIV	tfrrs	5305	0	12	+15.6	3.6	3991	na	na	OVERRIDE	REGRESSION		
DIV	anet	212709	848724	38	-13.5	8.2	3114	3	5	-	PERSISTENT		
DIV	anet	84645	332914	55	-13.5	11.5	2870	8	37	-	INVESTIGATE		
DIV	tfrrs	22982	0	54	-13.5	2.6	5050	na	na	-	INVESTIGATE		
DIV	anet	227428	936029	41	-13.5	6.5	3093	1	8	-	INVESTIGATE		
DIV	anet	240254	959753	68	+15.6	7.2	3083	5	9	-	PERSISTENT		
DIV	tfrrs	19401	1	65	-13.5	4.6	5079	na	na	-	INVESTIGATE		
DIV	anet	172666	716829	33	-13.5	10.3	3141	1	8	-	INVESTIGATE		
DIV	anet	232642	928721	56	+15.5	7.9	5060	1	10	-	INVESTIGATE		
DIV	anet	20855	92984	63	-13.5	10.2	1875	2	18	-	INVESTIGATE		
DIV	anet	123303	495676	16	+15.5	6.8	2263	2	27	-	INVESTIGATE		
DIV	anet	210282	841454	72	+15.5	11.4	2900	6	16	-	INVESTIGATE		
DIV	anet	49278	237792	24	-13.4	11.5	1768	5	34	-	INVESTIGATE		
DIV	anet	219759	880554	165	-13.4	6.0	3135	2	17	-	INVESTIGATE		
DIV	anet	120575	486476	37	-13.4	6.5	1827	10	35	-	INVESTIGATE		
DIV	anet	6389	37462	13	-13.4	12.9	4948	3	20	-	INVESTIGATE		
DIV	anet	179166	732588	14	-13.4	4.7	5138	1	2	-	INVESTIGATE		
DIV	anet	148295	617900	30	+15.5	5.2	4873	1	8	-	INVESTIGATE		
DIV	anet	225754	901769	67	+15.5	5.7	2881	1	3	-	INVESTIGATE		
DIV	anet	1489	7108	17	+15.5	6.9	2941	7	15	-	INVESTIGATE		
DIV	anet	182315	744349	14	-13.4	4.9	5138	1	4	-	INVESTIGATE		
DIV	anet	251529	1002009	18	+15.5	11.4	5023	1	4	-	INVESTIGATE		
DIV	anet	96807	394121	50	-13.4	6.4	1449	1	8	-	INVESTIGATE		
DIV	anet	4164	20230	17	-13.4	2.2	5107	1	13	-	INVESTIGATE		
DIV	anet	60304	258263	61	-13.4	9.5	5034	3	16	-	INVESTIGATE		
DIV	anet	153334	637636	40	-13.4	8.5	5088	1	5	-	INVESTIGATE		
DIV	anet	218614	874608	69	+15.5	4.6	5071	5	15	-	INVESTIGATE		
DIV	anet	40143	172144	29	-13.4	9.3	5071	1	16	-	INVESTIGATE		
DIV	anet	232513	928040	17	-13.4	6.2	3112	1	3	-	INVESTIGATE		
DIV	tfrrs	11845	1	31	-13.4	6.3	4781	na	na	-	INVESTIGATE		
DIV	anet	239053	960563	25	+15.5	4.7	5023	2	2	-	INVESTIGATE		
DIV	tfrrs	23949	5	21	-13.4	5.3	5023	na	na	-	INVESTIGATE		
DIV	anet	115355	460567	151	-13.4	7.6	5048	1	3	-	INVESTIGATE		
DIV	anet	186055	756120	19	+15.5	7.2	3154	4	7	-	PERSISTENT		
DIV	anet	39653	170213	39	-13.4	13.0	5071	1	14	-	INVESTIGATE		
DIV	anet	20198	89987	75	+15.5	5.2	3147	4	26	-	INVESTIGATE		
DIV	anet	61465	263482	26	-13.4	9.3	7573	10	18	-	PERSISTENT		
DIV	tfrrs	19408	1	121	-13.4	5.6	5079	na	na	-	INVESTIGATE		
DIV	anet	178321	729332	14	-13.4	8.2	5122	1	9	-	INVESTIGATE		
DIV	anet	58648	251034	30	-13.4	6.0	3106	1	4	-	INVESTIGATE		
DIV	anet	216450	864295	12	+15.5	9.0	3132	1	1	-	INVESTIGATE		
DIV	anet	197809	792559	21	+15.5	10.9	3169	1	19	-	INVESTIGATE		
DIV	tfrrs	20025	1	80	-13.4	14.2	5079	na	na	-	INVESTIGATE		
DIV	tfrrs	9279	1	109	-13.4	3.3	5034	na	na	-	INVESTIGATE		
DIV	anet	25882	113206	19	+15.5	8.3	2293	3	7	-	INVESTIGATE		
DIV	anet	240254	959754	63	+15.5	9.6	3088	5	9	-	PERSISTENT		
DIV	anet	5995	28615	48	+15.5	11.2	2315	1	13	-	INVESTIGATE		
DIV	anet	111387	441266	26	-13.4	7.9	3107	1	2	-	INVESTIGATE		
DIV	anet	272365	1085818	41	-13.4	2.5	3350	2	13	-	INVESTIGATE		
DIV	anet	200826	806030	58	+15.5	4.2	5122	5	9	-	PERSISTENT		
DIV	anet	20690	99801	70	-13.4	6.8	2917	4	20	-	INVESTIGATE		
DIV	anet	117510	500437	18	-13.4	21.9	3293	1	17	-	INVESTIGATE		
DIV	tfrrs	19828	0	109	-13.4	10.2	5071	na	na	-	INVESTIGATE		
DIV	anet	217303	868533	15	+15.5	12.3	2900	1	4	-	INVESTIGATE		
DIV	anet	48664	207532	31	-13.4	10.6	2359	5	20	-	INVESTIGATE		
DIV	anet	217926	871744	90	+15.5	6.6	2279	3	17	-	INVESTIGATE		
DIV	anet	139416	578521	90	-13.4	7.1	2678	1	7	-	INVESTIGATE		
DIV	tfrrs	19442	4	210	-13.4	8.1	5051	na	na	-	INVESTIGATE		
DIV	anet	154821	645479	19	+15.5	7.5	2292	1	10	-	INVESTIGATE		
DIV	tfrrs	26456	1	28	-13.4	11.7	5000	na	na	-	INVESTIGATE		
DIV	anet	152659	634059	23	+15.5	5.8	3142	2	3	-	PERSISTENT		
DIV	anet	198007	793409	58	-13.4	15.1	4938	3	13	-	INVESTIGATE		
DIV	anet	184346	750776	18	+15.5	6.5	5122	1	3	-	INVESTIGATE		
DIV	anet	170604	704307	16	+15.5	13.0	2298	3	5	-	PERSISTENT		
DIV	anet	163731	675714	14	+15.5	11.6	3124	3	43	-	INVESTIGATE		
DIV	anet	188509	763634	21	-13.4	5.6	3862	5	18	-	INVESTIGATE		
DIV	anet	53392	229671	110	-13.4	6.0	2284	3	16	-	INVESTIGATE		
DIV	anet	62824	272132	135	-13.4	9.0	2277	1	15	-	INVESTIGATE		
DIV	anet	1806	8537	19	+15.5	7.2	5176	12	19	-	PERSISTENT		
DIV	anet	120749	485169	16	-13.4	12.4	2922	1	10	-	INVESTIGATE		
DIV	tfrrs	27216	1	87	-13.4	3.6	3972	na	na	-	INVESTIGATE		
DIV	tfrrs	4153	6	36	-13.4	7.7	5034	na	na	-	INVESTIGATE		
DIV	anet	47014	229261	61	-13.4	9.9	3117	2	14	-	INVESTIGATE		
DIV	anet	198440	795952	31	-13.4	13.2	1458	2	14	-	INVESTIGATE		
DIV	tfrrs	18279	3	57	-13.4	6.4	5000	na	na	-	INVESTIGATE		
DIV	anet	46393	198204	45	-13.4	5.3	2882	1	3	-	INVESTIGATE		
DIV	anet	60304	258261	52	-13.4	9.1	5055	3	16	-	INVESTIGATE		
DIV	anet	63984	275974	27	+15.5	7.1	3122	3	28	-	INVESTIGATE		
DIV	tfrrs	11105	0	22	-13.4	6.2	5054	na	na	-	INVESTIGATE		
DIV	anet	251811	1003429	12	+15.5	5.5	3107	1	5	-	INVESTIGATE		
DIV	anet	250602	999020	12	+15.5	12.6	3102	1	4	-	INVESTIGATE		
DIV	anet	197497	791308	17	+15.4	7.1	3169	1	3	-	INVESTIGATE		
DIV	anet	130271	530050	40	+15.4	11.2	3122	1	5	-	INVESTIGATE		
DIV	tfrrs	11651	6	55	-13.4	7.0	5073	na	na	-	INVESTIGATE		
DIV	anet	85260	362741	36	-13.4	1.8	7187	2	15	-	INVESTIGATE		
DIV	anet	84293	331401	35	+15.4	13.6	2891	1	11	-	INVESTIGATE		
DIV	anet	35009	151794	47	+15.4	4.6	2895	4	9	-	INVESTIGATE		
DIV	anet	139361	579239	24	-13.4	7.7	5051	1	17	-	INVESTIGATE		
DIV	anet	189819	768149	12	-13.4	9.4	3862	1	3	-	INVESTIGATE		
DIV	anet	114767	457512	13	+15.4	12.0	2274	2	16	-	INVESTIGATE		
DIV	anet	240421	960507	24	+15.4	7.5	2872	1	2	-	INVESTIGATE		
DIV	anet	144490	606660	252	-13.4	6.5	5060	2	14	-	INVESTIGATE		
DIV	anet	154731	645081	24	-13.4	4.1	5060	1	3	-	INVESTIGATE		
DIV	tfrrs	4153	5	31	-13.4	6.8	5034	na	na	-	INVESTIGATE		
DIV	anet	32728	141998	23	+15.4	5.8	1790	4	22	-	INVESTIGATE		
DIV	anet	230380	918835	15	-13.4	4.0	1453	1	4	-	INVESTIGATE		
DIV	anet	151967	630427	70	+15.4	5.6	2910	1	8	-	INVESTIGATE		
DIV	anet	31430	136448	26	-13.4	9.5	4948	1	17	-	INVESTIGATE		
DIV	anet	225775	901833	21	-13.4	6.0	2359	3	12	-	INVESTIGATE		
DIV	anet	201846	811792	63	+15.4	4.8	2723	7	20	-	INVESTIGATE		
DIV	anet	38544	165796	14	-13.4	13.6	2288	2	19	-	INVESTIGATE		
DIV	anet	83288	327237	30	+15.4	3.8	4865	1	10	-	INVESTIGATE		
DIV	tfrrs	23461	0	156	-13.4	7.5	5000	na	na	-	INVESTIGATE		
DIV	anet	37111	160184	26	-13.4	9.9	3122	1	17	-	INVESTIGATE		
DIV	anet	179763	734957	16	+15.4	12.0	2938	2	11	-	INVESTIGATE		
DIV	anet	19412	86581	15	-13.4	11.7	5112	2	18	-	INVESTIGATE		
DIV	anet	97674	389226	16	-13.4	9.5	1852	1	8	-	INVESTIGATE		
DIV	anet	201846	811794	18	+15.4	19.5	2737	7	20	-	INVESTIGATE		
DIV	anet	221295	885661	37	+15.4	4.5	5079	2	13	-	INVESTIGATE		
DIV	anet	244722	974362	51	+15.4	4.2	2262	2	6	-	INVESTIGATE		
DIV	tfrrs	13575	2	308	-13.3	6.2	5088	na	na	-	INVESTIGATE		
DIV	anet	153363	637838	12	+15.4	4.6	4185	2	7	-	INVESTIGATE		
DIV	anet	52980	225525	14	-13.3	9.6	2887	2	15	-	INVESTIGATE		
DIV	tfrrs	25457	2	86	-13.3	10.8	5000	na	na	-	INVESTIGATE		
DIV	tfrrs	13641	0	31	-13.3	7.2	2962	na	na	-	INVESTIGATE		
DIV	anet	187932	761970	21	-13.3	4.8	3153	2	18	-	INVESTIGATE		
DIV	anet	139325	577995	24	+15.4	12.4	3119	2	5	-	INVESTIGATE		
DIV	tfrrs	10991	3	191	-13.3	56.7	3114	na	na	-	INVESTIGATE		
DIV	anet	100597	402006	20	-13.3	13.8	2444	1	2	-	INVESTIGATE		
DIV	anet	268042	1065495	17	-13.3	6.9	2667	2	5	-	INVESTIGATE		
DIV	tfrrs	19843	1	34	-13.3	8.3	5079	na	na	-	INVESTIGATE		
DIV	anet	122067	490575	25	-13.3	15.4	1449	1	19	-	INVESTIGATE		
DIV	tfrrs	9864	2	12	-13.3	8.2	5054	na	na	-	INVESTIGATE		
DIV	anet	257368	1062763	35	-13.3	5.9	2238	1	2	-	INVESTIGATE		
DIV	anet	225194	899618	39	-13.3	4.8	1444	1	3	-	INVESTIGATE		
DIV	tfrrs	8831	11	65	-13.3	4.0	5034	na	na	-	INVESTIGATE		
DIV	anet	174430	720777	29	-13.3	11.3	2405	2	14	-	INVESTIGATE		
DIV	anet	260587	1034612	45	-13.3	6.3	2243	1	12	-	INVESTIGATE		
DIV	anet	153206	636791	21	-13.3	13.6	4719	9	45	-	INVESTIGATE		
DIV	anet	49319	210310	13	-13.3	9.0	3117	3	17	-	INVESTIGATE		
DIV	anet	112471	446093	14	-13.3	7.8	2764	1	17	-	INVESTIGATE		
DIV	tfrrs	10404	1	100	-13.3	6.6	5106	na	na	-	INVESTIGATE		
DIV	anet	181848	743727	37	-13.3	5.1	5138	1	2	-	INVESTIGATE		
DIV	anet	193820	786726	43	-13.3	9.8	5131	3	20	-	INVESTIGATE		
DIV	anet	131448	554550	25	-13.3	8.8	5041	1	14	-	INVESTIGATE		
DIV	anet	119778	480994	26	+15.4	12.6	3102	1	3	-	INVESTIGATE		
DIV	anet	154503	643902	12	+15.4	7.3	2382	1	5	-	INVESTIGATE		
DIV	anet	158101	658378	16	+15.4	12.2	3115	4	18	-	INVESTIGATE		
DIV	anet	3820	18617	26	-13.3	2.9	5176	1	4	-	INVESTIGATE		
DIV	anet	111018	439644	12	-13.3	8.8	4324	1	5	-	INVESTIGATE		
DIV	anet	34348	163690	18	-13.3	11.7	2478	1	30	-	INVESTIGATE		
DIV	anet	212463	848199	25	-13.3	12.0	5079	1	7	-	INVESTIGATE		
DIV	anet	121319	487609	26	-13.3	10.0	2890	10	16	-	PERSISTENT		
DIV	tfrrs	4153	9	134	-13.3	8.7	5034	na	na	-	INVESTIGATE		
